"DateTime","2020-08-13 00:01:41",
"BoardName","PNL1235F-SAY-",
"BarCode","",
"TestStat","Pass",
"OpenTest","Pass",
"ShortTest","Pass",
"OpenTest","Pass",
"ShortTest","Pass",
"CompTest:",
"STEP","BX","LC","Flag","Device Name","STDval","ACTval","+%","-%","MD","RG","TM","A","B","G-1","G-2","G-3","G-4","G-5","TestVal","Dev%","Result",
"1103","B2","A1","","C14/C","36UF","100NF","30","30","DC"," 0","0","393","385","0","0","0","0","0","34.98"," -3%","Pass",
"1104","B2","A1","","C15/C","36UF","100NF","30","30","DC"," 0","0","393","385","0","0","0","0","0","35.05"," -3%","Pass",
"1105","B2","A1","","C16/C","36UF","100NF","30","30","DC"," 0","0","403","385","0","0","0","0","0","34.98"," -3%","Pass",
"1106","B2","A1","","C18/C29","2.3UF","2.2UF","30","30","A1"," 0","0","385","561","0","0","0","0","0","2.119"," -8%","Pass",
"1107","B2","A1","","C20/C","36UF","100NF","30","30","DC"," 0","0","393","385","0","0","0","0","0","34.98"," -3%","Pass",
"1108","B2","A1","","C21/C","36UF","100NF","30","30","DC"," 0","0","559","385","0","0","0","0","0","34.98"," -3%","Pass",
"1109","B2","A1","","C22/C","36UF","100NF","30","30","DC"," 0","0","559","385","0","0","0","0","0","34.98"," -3%","Pass",
"1110","B2","A1","","C23/C","36UF","100NF","30","30","DC"," 0","0","559","385","0","0","0","0","0","34.98"," -3%","Pass",
"1111","B2","A1","","C24/C","36UF","100NF","30","30","DC"," 0","0","559","385","0","0","0","0","0","34.98"," -3%","Pass",
"1112","B2","A1","","C25/C","36UF","100NF","30","30","DC"," 0","0","559","385","0","0","0","0","0","34.98"," -3%","Pass",
"1113","B2","A1","","C26/C","36UF","100NF","30","30","DC"," 0","0","559","385","0","0","0","0","0","34.92"," -3%","Pass",
"1114","B2","A1","","C27/C","36UF","100NF","30","30","DC"," 0","0","393","385","0","0","0","0","0","34.98"," -3%","Pass",
"1115","B2","A1","","C28/C","36UF","100NF","30","30","DC"," 0","0","562","385","0","0","0","0","0","34.98"," -3%","Pass",
"1116","B2","A1","","C29/C18","2.3UF","100NF","30","30","A1"," 0","0","561","385","0","0","0","0","0","2.116"," -8%","Pass",
"1117","B2","A1","","C30/C","36UF","100NF","30","30","DC"," 0","0","711","385","0","0","0","0","0","35.11"," -2%","Pass",
"1118","B2","A1","","C31/C","36UF","100NF","30","30","DC"," 0","0","393","385","0","0","0","0","0","35.11"," -2%","Pass",
"1119","B2","A1","","C32/C33","200NF","100NF","30","30","A2"," 0","0","385","602","0","0","0","0","0","230.1"," 15%","Pass",
"1120","B2","A1","","C33/C32","200NF","100NF","30","30","A2"," 0","0","385","603","0","0","0","0","0","230.7"," 15%","Pass",
"1121","B2","A1","","C34/C","36UF","100NF","30","30","DC"," 0","0","465","385","0","0","0","0","0","34.98"," -3%","Pass",
"1122","B2","A1","","C35/C","36UF","100NF","30","30","DC"," 0","0","393","385","0","0","0","0","0","34.92"," -3%","Pass",
"1123","B2","A1","","C36/C","36UF","100NF","30","30","DC"," 0","0","597","385","0","0","0","0","0","35.11"," -2%","Pass",
"1124","B2","A1","","C37/C","36UF","100NF","30","30","DC"," 0","0","393","385","0","0","0","0","0","35.05"," -3%","Pass",
"1125","B2","A1","","C38/C","11.7UF","100NF","30","30","DC"," 0","0","596","385","0","0","0","0","0","11.78","  1%","Pass",
"1126","B2","A1","","C39/C","11.7UF","100NF","30","30","DC"," 0","0","404","385","0","0","0","0","0","11.77","  1%","Pass",
"1127","B2","A1","","C42/C","36UF","100NF","30","30","DC"," 0","0","393","385","0","0","0","0","0","34.92"," -3%","Pass",
"1128","B2","A1","","C43/C","36UF","100NF","30","30","DC"," 0","0","393","385","0","0","0","0","0","34.92"," -3%","Pass",
"1129","B2","A1","","C44/C","36UF","100NF","30","30","DC"," 0","0","393","385","0","0","0","0","0","34.92"," -3%","Pass",
"1130","B2","A1","","C45/C","36UF","100NF","30","30","DC"," 0","0","393","385","0","0","0","0","0","34.98"," -3%","Pass",
"1131","B2","A1","","C46/C","36UF","100NF","30","30","DC"," 0","0","393","385","0","0","0","0","0","34.97"," -3%","Pass",
"1132","B2","A1","","C47/C","36UF","100NF","30","30","DC"," 0","0","393","385","0","0","0","0","0","34.98"," -3%","Pass",
"1133","B2","A1","","C49","","10NF","30","30","A2"," 0","0","531","532","0","0","0","0","0","10.06","  1%","Pass",
"1134","B2","A1","","C50/C","20.5UF","10UF","30","30","DC"," 0","0","391","385","0","0","0","0","0","20.56","  0%","Pass",
"1135","B2","A1","","C51/C","36UF","22UF","30","30","DC"," 0","0","393","385","0","0","0","0","0","34.85"," -3%","Pass",
"1136","B2","A1","","C55/C613","","1UF","30","30","A1"," 0","0","385","530","0","0","0","0","0","0.880","-12%","Pass",
"1137","B2","A1","","C56/C","36UF","1UF","30","30","DC"," 0","0","393","385","0","0","0","0","0","34.91"," -3%","Pass",
"1138","B2","A1","","C57/C","36UF","100NF","30","30","DC"," 0","0","693","385","0","0","0","0","0","34.98"," -3%","Pass",
"1139","B2","A1","","C60","","1NF","30","30","A2"," 0","0","536","385","0","0","0","0","0","1.076","  8%","Pass",
"1140","B2","A1","","C61","","1NF","30","30","A2"," 0","0","538","385","0","0","0","0","0","1.080","  8%","Pass",
"1141","B2","A1","","C62","","1NF","30","30","A2"," 0","0","715","724","393","0","0","0","0","1.010","  1%","Pass",
"1142","B2","A1","","C63","","47PF","50","50","A3"," 0","0","385","552","389","0","0","0","0","57.05"," 21%","Pass",
"1143","B2","A1","","C64","","1NF","30","30","A2"," 0","0","385","712","549","670","461","393","0","1.084","  8%","Pass",
"1144","B2","A1","","C70/C","36UF","1UF","30","30","DC"," 0","0","393","385","0","0","0","0","0","34.92"," -3%","Pass",
"1145","B2","A1","","C71/C","36UF","1UF","30","30","DC"," 0","0","410","385","0","0","0","0","0","34.98"," -3%","Pass",
"1146","B2","A1","","C72/C","36UF","1UF","30","30","DC"," 0","0","410","385","0","0","0","0","0","34.91"," -3%","Pass",
"1147","B2","A1","","C73/C","11.7UF","1UF","30","30","DC"," 0","0","533","385","0","0","0","0","0","11.72","  0%","Pass",
"1148","B2","A1","","C75/C","36UF","1UF","30","30","DC"," 0","0","393","385","0","0","0","0","0","34.85"," -3%","Pass",
"1149","B2","A1","","C76/C","36UF","1UF","30","30","DC"," 0","0","694","385","0","0","0","0","0","34.98"," -3%","Pass",
"1150","B2","A1","","C77/C","36UF","4.7UF","30","30","DC"," 0","0","522","385","0","0","0","0","0","34.86"," -3%","Pass",
"1151","B2","A1","","C80/C","11.7UF","100NF","30","30","DC"," 0","0","404","385","0","0","0","0","0","11.73","  0%","Pass",
"1152","B2","A1","","C81/C","11.7UF","100NF","30","30","DC"," 0","0","404","385","0","0","0","0","0","11.75","  0%","Pass",
"1153","B2","A1","","C82/C","11.7UF","100NF","30","30","DC"," 0","0","404","385","0","0","0","0","0","11.74","  0%","Pass",
"1154","B2","A1","","C85/C","20.5UF","100NF","30","30","DC"," 0","0","391","385","0","0","0","0","0","20.50","  0%","Pass",
"1155","B2","A1","","C86/C","20.5UF","100NF","30","30","DC"," 0","0","391","385","0","0","0","0","0","20.27"," -1%","Pass",
"1156","B2","A1","","C87/C","20.5UF","100NF","30","30","DC"," 0","0","391","385","0","0","0","0","0","20.25"," -1%","Pass",
"1157","B2","A1","","C88","","1NF","30","30","A2"," 0","0","385","594","529","0","0","0","0","1.017","  2%","Pass",
"1158","B2","A1","","C89","","1NF","30","30","A2"," 0","0","385","593","596","0","0","0","0","0.907"," -9%","Pass",
"1159","B2","A1","","C90/R90","1JP","100NF","10","10","JP"," 0","0","549","385","0","0","0","0","0","1.000","  0%","Pass",
"1160","B2","A1","","C91/R90","1JP","100NF","10","10","JP"," 0","0","385","549","0","0","0","0","0","1.000","  0%","Pass",
"1161","B2","A1","","C92/R90","1JP","100NF","10","10","JP"," 0","0","549","385","0","0","0","0","0","1.000","  0%","Pass",
"1162","B2","A1","","C93/R90","1JP","100NF","10","10","JP"," 0","0","549","385","0","0","0","0","0","1.000","  0%","Pass",
"1163","B2","A1","","C94/R90","1JP","100NF","10","10","JP"," 0","0","385","549","0","0","0","0","0","1.000","  0%","Pass",
"1164","B2","A1","","C100","45PF","33PF","50","50","A3"," 0","5","739","385","0","0","0","0","0","51.01"," 13%","Pass",
"1165","B2","A1","","C101","35PF","33PF","50","50","A3"," 0","8","738","385","0","0","0","0","0","40.40"," 15%","Pass",
"1166","B2","A1","","C102","30PF","33PF","50","50","A3"," 0","8","737","385","0","0","0","0","0","36.45"," 22%","Pass",
"1167","B2","A1","","C103","30PF","33PF","50","50","A3"," 0","5","736","385","0","0","0","0","0","32.41","  8%","Pass",
"1168","B2","A1","","C104","30PF","33PF","50","50","A3"," 0","0","574","385","0","0","0","0","0","30.92","  3%","Pass",
"1169","B2","A1","","C105","30PF","33PF","50","50","A3"," 0","0","735","385","0","0","0","0","0","32.47","  8%","Pass",
"1170","B2","A1","","C106","30PF","33PF","50","50","A3"," 0","0","447","385","0","0","0","0","0","27.67"," -8%","Pass",
"1171","B2","A1","","C107","30PF","33PF","50","50","A3"," 0","0","446","385","0","0","0","0","0","26.48","-12%","Pass",
"1172","B2","A1","","C108","30PF","33PF","50","50","A3"," 0","0","633","385","0","0","0","0","0","24.71","-18%","Pass",
"1173","B2","A1","","C109","30PF","33PF","50","50","A3"," 0","0","632","385","0","0","0","0","0","26.98","-10%","Pass",
"1174","B2","A1","","C110","30PF","33PF","50","50","A3"," 0","0","631","385","0","0","0","0","0","26.11","-13%","Pass",
"1175","B2","A1","","C111","30PF","33PF","50","50","A3"," 0","0","630","385","0","0","0","0","0","26.90","-10%","Pass",
"1176","B2","A1","","C112","30PF","33PF","50","50","A3"," 0","0","629","385","0","0","0","0","0","26.13","-13%","Pass",
"1177","B2","A1","","C113","30PF","33PF","50","50","A3"," 0","0","628","385","0","0","0","0","0","27.40"," -9%","Pass",
"1178","B2","A1","","C114","30PF","33PF","50","50","A3"," 0","0","448","385","0","0","0","0","0","23.22","-23%","Pass",
"1179","B2","A1","","C115","30PF","33PF","50","50","A3"," 0","0","451","385","0","0","0","0","0","24.56","-18%","Pass",
"1180","B2","A1","","C116","30PF","33PF","50","50","A3"," 0","0","575","385","0","0","0","0","0","25.88","-14%","Pass",
"1181","B2","A1","","C117","30PF","33PF","50","50","A3"," 0","0","576","385","0","0","0","0","0","25.46","-15%","Pass",
"1182","B2","A1","","C118","30PF","33PF","50","50","A3"," 0","0","577","385","0","0","0","0","0","24.76","-17%","Pass",
"1183","B2","A1","","C119","30PF","33PF","50","50","A3"," 0","0","578","385","0","0","0","0","0","25.38","-15%","Pass",
"1184","B2","A1","","C120","30PF","33PF","50","50","A3"," 0","0","579","385","0","0","0","0","0","26.40","-12%","Pass",
"1185","B2","A1","","C121","30PF","33PF","50","50","A3"," 0","0","580","385","0","0","0","0","0","32.79","  9%","Pass",
"1186","B2","A1","","C122","30PF","33PF","50","50","A3"," 0","0","449","385","0","0","0","0","0","24.33","-19%","Pass",
"1187","B2","A1","","C123","30PF","33PF","50","50","A3"," 0","0","450","385","0","0","0","0","0","26.50","-12%","Pass",
"1188","B2","A1","","C124","30PF","33PF","50","50","A3"," 0","0","452","385","0","0","0","0","0","26.32","-12%","Pass",
"1189","B2","A1","","C125","","1NF","30","30","A2"," 0","0","385","668","0","0","0","0","0","1.143"," 14%","Pass",
"1190","B2","A1","","C126","","1NF","30","30","A3"," 0","0","385","690","0","0","0","0","0","1.053","  5%","Pass",
"1191","B2","A1","","C127","","1NF","30","30","A3"," 0","0","385","680","0","0","0","0","0","1.078","  8%","Pass",
"1192","B2","A1","","C128","","1NF","30","30","A3"," 0","0","385","679","0","0","0","0","0","1.028","  3%","Pass",
"1193","B2","A1","","C129","","100NF","30","30","A2"," 0","0","385","659","0","0","0","0","0","100.8","  1%","Pass",
"1194","B2","A1","","C130","","100NF","30","30","A2"," 0","0","385","658","0","0","0","0","0","98.39"," -2%","Pass",
"1195","B2","A1","","C501","","30PF","30","30","A3"," 0","0","624","385","0","0","0","0","0","29.12"," -3%","Pass",
"1196","B2","A1","","C509","","1NF","30","30","A3"," 0","0","385","688","0","0","0","0","0","1.098"," 10%","Pass",
"1197","B2","A1","","C510","","1NF","30","30","A3"," 0","0","385","689","0","0","0","0","0","1.106"," 11%","Pass",
"1198","B2","A1","","C511","","1NF","30","30","A3"," 0","0","385","687","0","0","0","0","0","1.097"," 10%","Pass",
"1199","B2","A1","","C517","","1NF","30","30","A3"," 0","0","385","684","0","0","0","0","0","1.126"," 13%","Pass",
"1200","B2","A1","","C518","","1NF","30","30","A3"," 0","0","385","498","0","0","0","0","0","1.049","  5%","Pass",
"1201","B2","A1","","C519/NC","","0","30","30","CC"," 0","0","385","674","0","0","0","0","0","","","Skip",
"1202","B2","A1","","C520/NC/C","","0","30","30","CC"," 0","0","385","404","0","0","0","0","0","","","Skip",
"1203","B2","A1","","C564/C","36UF","100NF","30","30","DC"," 0","0","393","385","0","0","0","0","0","35.54"," -1%","Pass",
"1204","B2","A1","","C568//C569","200NF","100NF","30","30","A2"," 0","0","385","581","0","0","0","0","0","196.3"," -2%","Pass",
"1205","B2","A1","","C569/C568","200NF","100NF","30","30","A2"," 0","0","385","621","0","0","0","0","0","197.0"," -2%","Pass",
"1206","B2","A1","","C570/C571","200NF","100NF","30","30","A2"," 0","0","385","487","0","0","0","0","0","192.5"," -4%","Pass",
"1207","B2","A1","","C571/C570","200NF","100NF","30","30","A2"," 0","0","385","733","0","0","0","0","0","192.9"," -4%","Pass",
"1208","B2","A1","","C572/C573","200NF","100NF","30","30","A2"," 0","0","385","617","0","0","0","0","0","187.2"," -6%","Pass",
"1209","B2","A1","","C573/C572","200NF","100NF","30","30","A2"," 0","0","385","618","0","0","0","0","0","188.1"," -6%","Pass",
"1210","B2","A1","","C574/C","0.5UF","100NF","30","30","A2"," 0","0","385","456","0","0","0","0","0","0.484"," -3%","Pass",
"1211","B2","A1","","C575/C","0.5UF","100NF","30","30","A2"," 0","0","385","648","0","0","0","0","0","0.487"," -3%","Pass",
"1212","B2","A1","","C576/C","0.5UF","100NF","30","30","A2"," 0","0","456","385","0","0","0","0","0","0.486"," -3%","Pass",
"1213","B2","A1","","C577/C","0.5UF","100NF","30","30","A2"," 0","0","385","456","0","0","0","0","0","0.487"," -3%","Pass",
"1214","B2","A1","","C578/C","0.53UF","100NF","30","30","A1"," 0","0","385","622","0","0","0","0","0","0.542","  2%","Pass",
"1215","B2","A1","","C579/C","0.53UF","100NF","30","30","A1"," 0","0","474","385","0","0","0","0","0","0.545","  3%","Pass",
"1216","B2","A1","","C587","","22PF","30","30","A3"," 0","0","662","660","0","0","0","0","0","22.19","  1%","Pass",
"1217","B2","A1","","C588","","330NF","30","30","A2"," 0","0","468","472","0","0","0","0","0","311.8"," -6%","Pass",
"1218","B2","A1","","C589","","1UF","30","30","A1"," 0","0","493","385","0","0","0","0","0","0.932"," -7%","Pass",
"1219","B2","A1","","C590","","330NF","30","30","A2"," 0","0","473","469","0","0","0","0","0","311.6"," -6%","Pass",
"1220","B2","A1","","C591","","220NF","30","30","A2"," 0","0","470","385","0","0","0","0","0","215.7"," -2%","Pass",
"1221","B2","A1","","C592","","2.2NF","30","30","A3"," 0","0","385","606","0","0","0","0","0","2.292","  4%","Pass",
"1222","B2","A1","","C593","110PF","22PF","30","30","A3"," 0","0","385","604","561","0","0","0","0","100.2"," -9%","Pass",
"1223","B2","A1","","C594","","10NF","30","30","A2"," 0","0","663","385","0","0","0","0","0","10.03","  0%","Pass",
"1224","B2","A1","","C595","","10NF","30","30","A2"," 0","0","664","385","0","0","0","0","0","10.42","  4%","Pass",
"1225","B2","A1","","C596/C","23UF","22UF","30","30","DC"," 0","8","660","385","0","0","0","0","0","23.94","  4%","Pass",
"1226","B2","A1","","C597/C","0.5UF","100NF","30","30","A1"," 0","0","385","648","0","0","0","0","0","0.473"," -5%","Pass",
"1227","B2","A1","","C598/C","23UF","1UF","30","30","DC"," 0","8","660","385","0","0","0","0","0","23.04","  0%","Pass",
"1228","B2","A1","","C599","","100NF","30","30","A2"," 0","0","385","605","0","0","0","0","0","99.41"," -1%","Pass",
"1229","B2","A1","","C600","","330NF","30","30","A2"," 0","0","385","467","0","0","0","0","0","285.9","-13%","Pass",
"1230","B2","A1","","C601","","22UF","30","30","DC"," 0","0","491","385","0","0","0","0","0","19.14","-13%","Pass",
"1231","B2","A1","","C602/C","0.53UF","330NF","30","30","A1"," 0","0","385","474","0","0","0","0","0","0.556","  5%","Pass",
"1232","B2","A1","","C603","","100NF","30","30","A2"," 0","0","491","490","0","0","0","0","0","96.88"," -3%","Pass",
"1233","B2","A1","","C604/C","36UF","100NF","30","30","DC"," 0","0","393","385","0","0","0","0","0","36.11","  0%","Pass",
"1234","B2","A1","","C605","","100NF","30","30","A2"," 0","0","612","385","0","0","0","0","0","102.2","  2%","Pass",
"1235","B2","A1","","C606/C","36UF","100NF","30","30","DC"," 0","0","393","385","0","0","0","0","0","34.92"," -3%","Pass",
"1236","B2","A1","","C607","","220NF","30","30","A2"," 0","0","584","385","0","0","0","0","0","213.7"," -3%","Pass",
"1237","B2","A1","","C608/C","36UF","100NF","30","30","DC"," 0","0","393","385","0","0","0","0","0","34.92"," -3%","Pass",
"1238","B2","A1","","C609","","100NF","30","30","A2"," 0","0","385","582","0","0","0","0","0","94.39"," -6%","Pass",
"1239","B2","A1","","C610/R90","1JP","100NF","30","30","JP"," 0","0","385","549","0","0","0","0","0","1.000","  0%","Pass",
"1240","B2","A1","","C611/R90","1JP","100NF","30","30","JP"," 0","0","549","385","0","0","0","0","0","1.000","  0%","Pass",
"1241","B2","A1","","C612","","1NF","30","30","A2"," 0","0","385","524","0","0","0","0","0","1.018","  2%","Pass",
"1242","B2","A1","","C613/C55","1UF","1NF","30","30","A1"," 0","0","385","530","0","0","0","0","0","0.878","-12%","Pass",
"1243","B2","A1","","C614/R71","1JP","1NF","30","30","JP"," 0","0","529","385","0","0","0","0","0","1.000","  0%","Pass",
"1244","B2","A1","","C615/R90","1JP","100NF","30","30","JP"," 0","0","549","385","0","0","0","0","0","1.000","  0%","Pass",
"1245","B2","A1","","C616/NC","","0","30","30","CC"," 0","0","666","385","0","0","0","0","0","","","Skip",
"1246","B2","A1","","C631","","1NF","30","30","A2"," 0","0","385","667","670","0","0","0","0","1.009","  1%","Pass",
"1247","B2","A1","","C632","","1NF","30","30","A2"," 0","0","385","725","393","0","0","0","0","0.924"," -8%","Pass",
"1248","B2","A1","","C633","","100PF","30","30","A3"," 0","0","385","544","386","714","393","0","0","100.0","  0%","Pass",
"1249","B2","A1","","C634","","100PF","30","30","A3"," 0","0","385","543","393","386","0","0","0","111.1"," 11%","Pass",
"1250","B2","A1","","C635","","100PF","30","30","A3"," 0","0","385","542","393","386","0","0","0","112.9"," 13%","Pass",
"1251","B2","A1","","C636","","100PF","30","30","A3"," 0","0","385","464","393","386","0","0","0","112.7"," 13%","Pass",
"1252","B2","A1","","C637","","100PF","30","30","A3"," 0","0","385","463","393","386","0","0","0","106.5","  7%","Pass",
"1253","B2","A1","","C638","","100PF","30","30","A3"," 0","0","385","462","393","386","0","0","0","105.8","  6%","Pass",
